home_team,away_team,season_start,home_last10_points,away_last10_points,home_last10_gd,away_last10_gd,h2h_last5_home_points,h2h_last5_away_points
21.0,5.0,-1.7329366804956492,0.24918901052157894,-0.5765742893733188,1.10006901655421,-1.2193804953877285,-0.5368970317235366,-1.427436694730433
21.0,6.0,-1.7329366804956492,0.5826315637406414,0.10947374579277727,1.3233265227147897,0.3099501084328161,-1.070060018906244,-1.1626332604045806
21.0,10.0,-1.7329366804956492,1.0827953935692352,0.4524977633758253,1.5465840288753692,0.7805133711468298,-1.3366415124975977,-0.6330263917528757
21.0,12.0,-1.7329366804956492,1.4162379467882975,0.6240097721673493,1.6582127819556591,0.3099501084328161,-1.070060018906244,-1.1626332604045806
21.0,13.0,-1.7329366804956492,1.74968050000736,0.6240097721673493,1.7698415350359489,0.6628725554683265,-1.070060018906244,-1.1626332604045806
21.0,18.0,-1.7329366804956492,2.2498443298359536,0.6240097721673493,2.2163565473571083,0.6628725554683265,-1.3366415124975977,-0.6330263917528757
21.0,19.0,-1.7329366804956492,2.583286883055016,2.5106418688741137,2.327985300437398,2.3098439749673747,-1.070060018906244,-1.1626332604045806
22.0,0.0,-1.7329366804956492,-0.9178599257451396,0.6240097721673493,-1.1325060450515863,0.7805133711468298,-0.5368970317235366,-1.427436694730433
22.0,1.0,-1.7329366804956492,-1.2513024789642022,-1.4341343333309389,-1.355763551212166,-1.337021311066232,-1.3366415124975977,-0.6330263917528757
22.0,3.0,-1.7329366804956492,-0.9178599257451396,-0.7480862981648428,-0.6859910327304269,-1.2193804953877285,-0.5368970317235366,-1.427436694730433
22.0,4.0,-1.7329366804956492,-0.5844173725260772,-0.5765742893733188,-0.5743622796501371,-0.8664580483522182,-1.070060018906244,-1.1626332604045806
22.0,5.0,-1.7329366804956492,-0.5844173725260772,-1.0911103157478907,-0.23947602040926766,-1.5723029424232389,-1.070060018906244,-1.1626332604045806
22.0,6.0,-1.7329366804956492,-0.7511386491356085,-0.4050622805817948,-0.4627335265698473,-0.04297233860269419,-1.3366415124975977,-0.6330263917528757
22.0,10.0,-1.7329366804956492,-1.0845812023546708,0.4524977633758253,-0.5743622796501371,1.0157950025038367,-1.070060018906244,-1.1626332604045806
22.0,12.0,-1.7329366804956492,-0.9178599257451396,0.10947374579277727,-0.4627335265698473,0.07466847707580924,-0.5368970317235366,-1.427436694730433
